,data,flag
525,"one dead after yemen security forces fire on protesters in capital government security forces beat demonstrators and then opened fire on them, fatally wounding one protester and leaving nine others with bullet wounds and scores suffering from tear gas.",1
526,ouattara forces push south in ivory coast forces loyal to ivory coast presidential claimant alassane ouattara advanced on tuesday to within 200 km (120 miles) of the two main port cities in an intensifying offensive against incumbent laurent gbagbo.,1
527,"nato urged to press harder in libya as battles continue the normally bustling city of ajdabiya was nearly deserted tuesday as rebel fighters pressed on to the oil port of brega, taking advantage of ...",1
528,iraqi lawmakers approve $400m payment to americans iraqi lawmakers approved a controversial $400 million settlement saturday for americans who claim they were abused by saddam hussein's regime ...,1
529,senators demand crackdown on ied ingredient several u.s. senators demand that the obama administration pressure pakistan to cut off the supply of a key ied ingredient.,1
530,"mike campbell, zimbabwean farmer who fought land seizure, dies at 78 mr. campbell won a 2008 court ruling to stop the seizure of his land, after he was severely beaten by loyalists of president robert mugabe. he lost the farm anyway.",1
531,"britain will send military advisers to libya, hoping to tip balance for rebel forces senior military officers would join a group of british diplomats already working with rebel leaders in benghazi to help organize the country's opposition.",1
532,"tunisia freezes gaddafi family assets: government source libya's neighbor tunisia has frozen assets belonging to the family of libyan leader muammar gaddafi, a tunisian government source said on thursday.",1
533,"search teams pull 75 bodies from rio-paris wreckage a french search team has lifted 75 bodies to the surface in recent days from the sunken wreckage of an air france airliner which crashed into the atlantic ocean off brazil two years ago, killing everyone on board.",1
534,"riots erupt in uganda after brutal arrest, 2 killed army troops and police fired at rioting demonstrators in downtown kampala, uganda on friday, the first time the country's protest movement reached ...",1
535,nato to assume bigger role in libya air war nato agreed thursday to take over responsibility for part of the air war in libya from the united states.,1
536,"fear stalks streets of syria's deraa a syrian mother of six who opened the door to a secret policeman in the border town of deraa just had time to scream ""israelis are more merciful than you"" before he shot her dead, relatives said on thursday.",1
537,"eu targets 16 major banks in investigations the eu's competition watchdog is investigating the practices of some the world's biggest banks, as well as a financial data firm and a clearing ...",1
538,"misrata rebels say under intense libya attack rebels in the libyan city of misrata said they were under intense attack on tuesday by forces loyal to leader muammar gaddafi, and they appealed to governments meeting in london to help them.",1
